timestamp,equity
2024-10-20 00:00:00+05:30,1001117.8698520021
2024-10-21 00:00:00+05:30,996581.0740640021
2024-10-22 00:00:00+05:30,989974.3056920024
2024-10-23 00:00:00+05:30,987283.6082700025
2024-10-24 00:00:00+05:30,993095.6646480024
2024-10-25 00:00:00+05:30,991952.0021720021
2024-10-26 00:00:00+05:30,991952.0021720021
2024-10-27 00:00:00+05:30,991952.0021720021
2024-10-28 00:00:00+05:30,994935.1157740022
2024-10-29 00:00:00+05:30,993330.9389540023
2024-10-30 00:00:00+05:30,990820.9685960023
2024-10-31 00:00:00+05:30,990224.2404960025
2024-11-01 00:00:00+05:30,989659.4167760025
2024-11-02 00:00:00+05:30,989659.4167760025
2024-11-03 00:00:00+05:30,989659.4167760025
2024-11-04 00:00:00+05:30,983909.8225460028
2024-11-05 00:00:00+05:30,985607.5400180027
2024-11-06 00:00:00+05:30,985510.9669620028
2024-11-07 00:00:00+05:30,988297.8242620028
2024-11-08 00:00:00+05:30,986825.1479900029
2024-11-09 00:00:00+05:30,986825.1479900029
2024-11-10 00:00:00+05:30,986825.1479900029
2024-11-11 00:00:00+05:30,977791.5815220029
2024-11-12 00:00:00+05:30,981097.9980660031
2024-11-13 00:00:00+05:30,981201.8940280032
2024-11-14 00:00:00+05:30,983095.9800840032
2024-11-15 00:00:00+05:30,983095.9800840032
2024-11-16 00:00:00+05:30,983095.9800840032
2024-11-17 00:00:00+05:30,983095.9800840032
2024-11-18 00:00:00+05:30,983743.8187540033
2024-11-19 00:00:00+05:30,986590.4779440034
2024-11-20 00:00:00+05:30,986590.4779440034
2024-11-21 00:00:00+05:30,990081.8254540034
2024-11-22 00:00:00+05:30,988884.6494340039
2024-11-23 00:00:00+05:30,988884.6494340039
2024-11-24 00:00:00+05:30,988884.6494340039
2024-11-25 00:00:00+05:30,978334.9516140039
2024-11-26 00:00:00+05:30,979752.4126540037
2024-11-27 00:00:00+05:30,976673.586272004
2024-11-28 00:00:00+05:30,979386.253060004
2024-11-29 00:00:00+05:30,983670.894784004
2024-11-30 00:00:00+05:30,983670.894784004
2024-12-01 00:00:00+05:30,983670.894784004
2024-12-02 00:00:00+05:30,983937.4114020041
2024-12-03 00:00:00+05:30,982935.134318004
2024-12-04 00:00:00+05:30,982550.4950080042
2024-12-05 00:00:00+05:30,983431.3146000043
2024-12-06 00:00:00+05:30,982293.6312600044
2024-12-07 00:00:00+05:30,982293.6312600044
2024-12-08 00:00:00+05:30,982293.6312600044
2024-12-09 00:00:00+05:30,980244.5030720045
2024-12-10 00:00:00+05:30,980033.3404560046
2024-12-11 00:00:00+05:30,984362.3854600047
2024-12-12 00:00:00+05:30,984330.0821220048
2024-12-13 00:00:00+05:30,988434.2348900049
2024-12-14 00:00:00+05:30,988434.2348900049
2024-12-15 00:00:00+05:30,988434.2348900049
2024-12-16 00:00:00+05:30,988693.7484900049
2024-12-17 00:00:00+05:30,987847.8281300049
2024-12-18 00:00:00+05:30,992381.752402005
2024-12-19 00:00:00+05:30,997625.806120005
2024-12-20 00:00:00+05:30,998384.097038005
2024-12-21 00:00:00+05:30,998384.097038005
2024-12-22 00:00:00+05:30,998384.097038005
2024-12-23 00:00:00+05:30,995387.516558005
2024-12-24 00:00:00+05:30,998903.984378005
2024-12-25 00:00:00+05:30,998903.984378005
2024-12-26 00:00:00+05:30,997784.215798005
2024-12-27 00:00:00+05:30,999983.454394005
2024-12-28 00:00:00+05:30,999983.454394005
2024-12-29 00:00:00+05:30,999983.454394005
2024-12-30 00:00:00+05:30,992414.213580005
2024-12-31 00:00:00+05:30,993727.9593780054
2025-01-01 00:00:00+05:30,997347.0580280054
2025-01-02 00:00:00+05:30,996218.4009380054
2025-01-03 00:00:00+05:30,992803.6884380055
2025-01-04 00:00:00+05:30,992803.6884380055
2025-01-05 00:00:00+05:30,992803.6884380055
2025-01-06 00:00:00+05:30,999329.8837880054
2025-01-07 00:00:00+05:30,1000804.4997380055
2025-01-08 00:00:00+05:30,1002050.927378006
2025-01-09 00:00:00+05:30,998974.0943280061
2025-01-10 00:00:00+05:30,999114.1393400062
2025-01-11 00:00:00+05:30,999114.1393400062
2025-01-12 00:00:00+05:30,999114.1393400062
2025-01-13 00:00:00+05:30,986624.8220400062
2025-01-14 00:00:00+05:30,985752.7225640065
2025-01-15 00:00:00+05:30,987094.7218920069
2025-01-16 00:00:00+05:30,991624.5411980072
2025-01-17 00:00:00+05:30,996078.9310260073
2025-01-18 00:00:00+05:30,996078.9310260073
2025-01-19 00:00:00+05:30,996078.9310260073
2025-01-20 00:00:00+05:30,996512.6296780076
2025-01-21 00:00:00+05:30,1000944.6512680076
2025-01-22 00:00:00+05:30,1001240.9357080072
2025-01-23 00:00:00+05:30,999973.101138007
2025-01-24 00:00:00+05:30,1000195.0348280069
2025-01-25 00:00:00+05:30,1000195.0348280069
2025-01-26 00:00:00+05:30,1000195.0348280069
2025-01-27 00:00:00+05:30,1004181.2589780069
2025-01-28 00:00:00+05:30,984797.0919600077
2025-01-29 00:00:00+05:30,977211.5600540085
2025-01-30 00:00:00+05:30,980374.6736980088
2025-01-31 00:00:00+05:30,980960.1502620087
2025-02-01 00:00:00+05:30,997161.1967400091
2025-02-02 00:00:00+05:30,997161.1967400091
2025-02-03 00:00:00+05:30,998100.8406000093
2025-02-04 00:00:00+05:30,1000949.3767080094
2025-02-05 00:00:00+05:30,999703.6171080093
2025-02-06 00:00:00+05:30,995761.0750100092
2025-02-07 00:00:00+05:30,993097.1934800096
2025-02-08 00:00:00+05:30,993097.1934800096
2025-02-09 00:00:00+05:30,993097.1934800096
2025-02-10 00:00:00+05:30,986843.0803100095
2025-02-11 00:00:00+05:30,992366.7846300094
2025-02-12 00:00:00+05:30,996493.4390280102
2025-02-13 00:00:00+05:30,998287.4832880102
2025-02-14 00:00:00+05:30,999111.1290620103
2025-02-15 00:00:00+05:30,999111.1290620103
2025-02-16 00:00:00+05:30,999111.1290620103
2025-02-17 00:00:00+05:30,1000902.4860820102
2025-02-18 00:00:00+05:30,1005939.2410380099
2025-02-19 00:00:00+05:30,1010222.8111860098
2025-02-20 00:00:00+05:30,1010963.4564880099
2025-02-21 00:00:00+05:30,998952.3524280098
2025-02-22 00:00:00+05:30,998952.3524280098
2025-02-23 00:00:00+05:30,998952.3524280098
2025-02-24 00:00:00+05:30,995284.48898801
2025-02-25 00:00:00+05:30,992067.48082601
2025-02-26 00:00:00+05:30,992067.48082601
2025-02-27 00:00:00+05:30,992406.76953601
2025-02-28 00:00:00+05:30,993084.9627860099
2025-03-01 00:00:00+05:30,993084.9627860099
2025-03-02 00:00:00+05:30,993084.9627860099
2025-03-03 00:00:00+05:30,984477.9752660108
2025-03-04 00:00:00+05:30,979474.3794080112
2025-03-05 00:00:00+05:30,978186.2446860113
2025-03-06 00:00:00+05:30,981976.7239680113
2025-03-07 00:00:00+05:30,986076.0990280114
2025-03-08 00:00:00+05:30,986076.0990280114
2025-03-09 00:00:00+05:30,986076.0990280114
2025-03-10 00:00:00+05:30,986049.8518560115
2025-03-11 00:00:00+05:30,985505.7924560114
2025-03-12 00:00:00+05:30,987669.7931660115
2025-03-13 00:00:00+05:30,987669.7931660115
2025-03-14 00:00:00+05:30,987669.7931660115
2025-03-15 00:00:00+05:30,987669.7931660115
2025-03-16 00:00:00+05:30,987669.7931660115
2025-03-17 00:00:00+05:30,989189.0214360115
2025-03-18 00:00:00+05:30,988174.7405920117
2025-03-19 00:00:00+05:30,986339.0162740118
2025-03-20 00:00:00+05:30,986128.6172640118
2025-03-21 00:00:00+05:30,983203.977020012
2025-03-22 00:00:00+05:30,983203.977020012
2025-03-23 00:00:00+05:30,983203.977020012
2025-03-24 00:00:00+05:30,983324.2036760122
2025-03-25 00:00:00+05:30,981106.3787480121
2025-03-26 00:00:00+05:30,984348.2370160122
2025-03-27 00:00:00+05:30,975276.4102920119
2025-03-28 00:00:00+05:30,971906.1301280122
2025-03-29 00:00:00+05:30,971906.1301280122
2025-03-30 00:00:00+05:30,971906.1301280122
2025-03-31 00:00:00+05:30,971906.1301280122
2025-04-01 00:00:00+05:30,970621.118246012
2025-04-02 00:00:00+05:30,972601.7613760121
2025-04-03 00:00:00+05:30,970184.716666012
2025-04-04 00:00:00+05:30,974892.8770620121
2025-04-05 00:00:00+05:30,974892.8770620121
2025-04-06 00:00:00+05:30,974892.8770620121
2025-04-07 00:00:00+05:30,983928.251614013
2025-04-08 00:00:00+05:30,983541.9117040131
2025-04-09 00:00:00+05:30,981109.7390040132
2025-04-10 00:00:00+05:30,981109.7390040132
2025-04-11 00:00:00+05:30,980960.7662940132
2025-04-12 00:00:00+05:30,980960.7662940132
2025-04-13 00:00:00+05:30,980960.7662940132
2025-04-14 00:00:00+05:30,980960.7662940132
2025-04-15 00:00:00+05:30,979116.6018820135
2025-04-16 00:00:00+05:30,981320.9060020135
2025-04-17 00:00:00+05:30,981432.2282020135
2025-04-18 00:00:00+05:30,981432.2282020135
2025-04-19 00:00:00+05:30,981432.2282020135
2025-04-20 00:00:00+05:30,981432.2282020135
2025-04-21 00:00:00+05:30,981355.4865520137
2025-04-22 00:00:00+05:30,981942.9909520136
2025-04-23 00:00:00+05:30,982709.6222720137
2025-04-24 00:00:00+05:30,982822.0340760141
2025-04-25 00:00:00+05:30,979898.6731880141
2025-04-26 00:00:00+05:30,979898.6731880141
2025-04-27 00:00:00+05:30,979898.6731880141
2025-04-28 00:00:00+05:30,982112.2750720141
2025-04-29 00:00:00+05:30,976641.4039720142
2025-04-30 00:00:00+05:30,976013.7790100143
2025-05-01 00:00:00+05:30,976013.7790100143
2025-05-02 00:00:00+05:30,972266.3165200144
2025-05-03 00:00:00+05:30,972266.3165200144
2025-05-04 00:00:00+05:30,972266.3165200144
2025-05-05 00:00:00+05:30,971164.2792900145
2025-05-06 00:00:00+05:30,965924.3257680148
2025-05-07 00:00:00+05:30,961072.450836015
2025-05-08 00:00:00+05:30,962646.8931000148
2025-05-09 00:00:00+05:30,972284.6845700148
2025-05-10 00:00:00+05:30,972284.6845700148
2025-05-11 00:00:00+05:30,972284.6845700148
2025-05-12 00:00:00+05:30,970299.152250015
2025-05-13 00:00:00+05:30,973570.478656015
2025-05-14 00:00:00+05:30,978244.9608160153
2025-05-15 00:00:00+05:30,977639.4563060154
2025-05-16 00:00:00+05:30,973694.3872240159
2025-05-17 00:00:00+05:30,973694.3872240159
2025-05-18 00:00:00+05:30,973694.3872240159
2025-05-19 00:00:00+05:30,974317.5792680163
2025-05-20 00:00:00+05:30,975939.4688880163
2025-05-21 00:00:00+05:30,973563.0389840163
2025-05-22 00:00:00+05:30,972423.5189000164
2025-05-23 00:00:00+05:30,967340.9845580165
2025-05-24 00:00:00+05:30,967340.9845580165
2025-05-25 00:00:00+05:30,967340.9845580165
2025-05-26 00:00:00+05:30,967751.6548080165
2025-05-27 00:00:00+05:30,965192.2666360164
2025-05-28 00:00:00+05:30,964649.6811360165
2025-05-29 00:00:00+05:30,965458.8366920165
2025-05-30 00:00:00+05:30,967886.0549960164
2025-05-31 00:00:00+05:30,967886.0549960164
2025-06-01 00:00:00+05:30,967886.0549960164
2025-06-02 00:00:00+05:30,965836.8692240164
2025-06-03 00:00:00+05:30,971207.8477000166
2025-06-04 00:00:00+05:30,969552.0985300166
2025-06-05 00:00:00+05:30,965608.9540300164
2025-06-06 00:00:00+05:30,963543.9525100164
2025-06-07 00:00:00+05:30,963543.9525100164
2025-06-08 00:00:00+05:30,963543.9525100164
2025-06-09 00:00:00+05:30,961581.8401340165
2025-06-10 00:00:00+05:30,963193.6281300164
2025-06-11 00:00:00+05:30,965660.4733320163
2025-06-12 00:00:00+05:30,964127.2893600161
2025-06-13 00:00:00+05:30,963445.0149660162
2025-06-14 00:00:00+05:30,963445.0149660162
2025-06-15 00:00:00+05:30,963445.0149660162
2025-06-16 00:00:00+05:30,964799.2604460162
2025-06-17 00:00:00+05:30,963153.5492740162
2025-06-18 00:00:00+05:30,959124.4636480163
2025-06-19 00:00:00+05:30,955166.9986240164
2025-06-20 00:00:00+05:30,955050.8382440165
2025-06-21 00:00:00+05:30,955050.8382440165
2025-06-22 00:00:00+05:30,955050.8382440165
2025-06-23 00:00:00+05:30,957491.4124540165
2025-06-24 00:00:00+05:30,957188.5963580165
2025-06-25 00:00:00+05:30,958229.7719620165
2025-06-26 00:00:00+05:30,958480.0999620166
2025-06-27 00:00:00+05:30,955602.1976660165
2025-06-28 00:00:00+05:30,955602.1976660165
2025-06-29 00:00:00+05:30,955602.1976660165
2025-06-30 00:00:00+05:30,954631.7264560165
2025-07-01 00:00:00+05:30,953964.5792560165
2025-07-02 00:00:00+05:30,956097.9697200166
2025-07-03 00:00:00+05:30,954439.7517500166
2025-07-04 00:00:00+05:30,957379.5840500165
2025-07-05 00:00:00+05:30,957379.5840500165
2025-07-06 00:00:00+05:30,957379.5840500165
2025-07-07 00:00:00+05:30,955963.3936480165
2025-07-08 00:00:00+05:30,960507.1736480165
2025-07-09 00:00:00+05:30,960889.8405680166
2025-07-10 00:00:00+05:30,959776.6969700167
2025-07-11 00:00:00+05:30,957608.1697700168
2025-07-12 00:00:00+05:30,957608.1697700168
2025-07-13 00:00:00+05:30,957608.1697700168
2025-07-14 00:00:00+05:30,950271.661384017
2025-07-15 00:00:00+05:30,950687.6609060168
2025-07-16 00:00:00+05:30,952028.4007660168
2025-07-17 00:00:00+05:30,950935.8681060168
2025-07-18 00:00:00+05:30,948430.9079560167
2025-07-19 00:00:00+05:30,948430.9079560167
2025-07-20 00:00:00+05:30,948430.9079560167
2025-07-21 00:00:00+05:30,948430.9079560167
2025-07-22 00:00:00+05:30,947698.6507960167
2025-07-23 00:00:00+05:30,945303.2793460167
2025-07-24 00:00:00+05:30,939764.1237620169
2025-07-25 00:00:00+05:30,936913.2506920169
2025-07-26 00:00:00+05:30,936913.2506920169
2025-07-27 00:00:00+05:30,936913.2506920169
2025-07-28 00:00:00+05:30,935251.559260017
2025-07-29 00:00:00+05:30,930191.6901420176
2025-07-30 00:00:00+05:30,930136.1933020174
2025-07-31 00:00:00+05:30,930162.5243720176
2025-08-01 00:00:00+05:30,927264.8740520177
2025-08-02 00:00:00+05:30,927264.8740520177
2025-08-03 00:00:00+05:30,927264.8740520177
2025-08-04 00:00:00+05:30,925765.8856380177
2025-08-05 00:00:00+05:30,926785.9697460177
2025-08-06 00:00:00+05:30,927799.1127180177
2025-08-07 00:00:00+05:30,928227.7044060179
2025-08-08 00:00:00+05:30,928959.627970018
2025-08-09 00:00:00+05:30,928959.627970018
2025-08-10 00:00:00+05:30,928959.627970018
2025-08-11 00:00:00+05:30,930199.388050018
2025-08-12 00:00:00+05:30,926993.7231200179
2025-08-13 00:00:00+05:30,926540.4633420181
2025-08-14 00:00:00+05:30,925543.1869240181
2025-08-15 00:00:00+05:30,925543.1869240181
2025-08-16 00:00:00+05:30,925543.1869240181
2025-08-17 00:00:00+05:30,925543.1869240181
2025-08-18 00:00:00+05:30,926852.0222240181
2025-08-19 00:00:00+05:30,928932.3540740181
2025-08-20 00:00:00+05:30,926414.0314340182
2025-08-21 00:00:00+05:30,924295.5878960183
2025-08-22 00:00:00+05:30,921869.3001300185
2025-08-23 00:00:00+05:30,921869.3001300185
2025-08-24 00:00:00+05:30,921869.3001300185
2025-08-25 00:00:00+05:30,922642.8645660186
2025-08-26 00:00:00+05:30,921579.1631260186
2025-08-27 00:00:00+05:30,921579.1631260186
2025-08-28 00:00:00+05:30,923126.9055720186
2025-08-29 00:00:00+05:30,924418.5375720186
2025-08-30 00:00:00+05:30,924418.5375720186
2025-08-31 00:00:00+05:30,924418.5375720186
2025-09-01 00:00:00+05:30,919077.0834840186
2025-09-02 00:00:00+05:30,918544.7579760186
2025-09-03 00:00:00+05:30,915355.1395000187
2025-09-04 00:00:00+05:30,907521.4112020187
2025-09-05 00:00:00+05:30,906193.4081040189
2025-09-06 00:00:00+05:30,906193.4081040189
2025-09-07 00:00:00+05:30,906193.4081040189
2025-09-08 00:00:00+05:30,908794.6647560191
2025-09-09 00:00:00+05:30,909645.0614400193
2025-09-10 00:00:00+05:30,907394.2531240194
2025-09-11 00:00:00+05:30,909131.7524640193
2025-09-12 00:00:00+05:30,907718.7300680194
2025-09-13 00:00:00+05:30,907718.7300680194
2025-09-14 00:00:00+05:30,907718.7300680194
2025-09-15 00:00:00+05:30,907953.5719960195
2025-09-16 00:00:00+05:30,907513.5899360195
2025-09-17 00:00:00+05:30,907221.7311980195
2025-09-18 00:00:00+05:30,908503.4459180195
2025-09-19 00:00:00+05:30,914887.1219100197
2025-09-20 00:00:00+05:30,914887.1219100197
2025-09-21 00:00:00+05:30,914887.1219100197
2025-09-22 00:00:00+05:30,910082.3110300198
2025-09-23 00:00:00+05:30,912574.4546900197
2025-09-24 00:00:00+05:30,909268.8359960198
2025-09-25 00:00:00+05:30,909268.8359960198
2025-09-26 00:00:00+05:30,910850.7553040195
2025-09-27 00:00:00+05:30,910850.7553040195
2025-09-28 00:00:00+05:30,910850.7553040195
2025-09-29 00:00:00+05:30,912571.1295640194
2025-09-30 00:00:00+05:30,907820.6934840195
2025-10-01 00:00:00+05:30,901002.9486680197
2025-10-02 00:00:00+05:30,901002.9486680197
2025-10-03 00:00:00+05:30,899191.0843680198
2025-10-04 00:00:00+05:30,899191.0843680198
2025-10-05 00:00:00+05:30,899191.0843680198
2025-10-06 00:00:00+05:30,898382.3233780198
2025-10-07 00:00:00+05:30,902443.8154820198
2025-10-08 00:00:00+05:30,905036.2733460197
2025-10-09 00:00:00+05:30,904005.7562580197
2025-10-10 00:00:00+05:30,903884.8480300197
2025-10-11 00:00:00+05:30,903884.8480300197
2025-10-12 00:00:00+05:30,903884.8480300197
2025-10-13 00:00:00+05:30,904346.7014900197
2025-10-14 00:00:00+05:30,902495.2888500198
2025-10-15 00:00:00+05:30,902723.3424100198
2025-10-16 00:00:00+05:30,900437.7756100198
2025-10-17 00:00:00+05:30,897766.0537000198
2025-10-18 00:00:00+05:30,897766.0537000198
2025-10-19 00:00:00+05:30,897766.0537000198
2025-10-20 00:00:00+05:30,898360.8361000199
2025-10-21 00:00:00+05:30,898360.8361000199
2025-10-22 00:00:00+05:30,898360.8361000199
2025-10-23 00:00:00+05:30,898080.20738002
2025-10-24 00:00:00+05:30,901050.6403040198
2025-10-25 00:00:00+05:30,901050.6403040198
2025-10-26 00:00:00+05:30,901050.6403040198
2025-10-27 00:00:00+05:30,897931.59303802
2025-10-28 00:00:00+05:30,897638.29621802
2025-10-29 00:00:00+05:30,898063.10198602
2025-10-30 00:00:00+05:30,900919.5308840201
2025-10-31 00:00:00+05:30,901903.8931040202
2025-11-01 00:00:00+05:30,901903.8931040202
2025-11-02 00:00:00+05:30,901903.8931040202
2025-11-03 00:00:00+05:30,899827.9671960202
2025-11-04 00:00:00+05:30,898780.90737602
2025-11-05 00:00:00+05:30,898780.90737602
2025-11-06 00:00:00+05:30,901041.71674002
2025-11-07 00:00:00+05:30,898683.1430500199
2025-11-08 00:00:00+05:30,898683.1430500199
2025-11-09 00:00:00+05:30,898683.1430500199
2025-11-10 00:00:00+05:30,896962.5168800198
2025-11-11 00:00:00+05:30,895106.8657500198
2025-11-12 00:00:00+05:30,891490.4604800199
2025-11-13 00:00:00+05:30,893043.19122202
2025-11-14 00:00:00+05:30,891429.7625980201
2025-11-15 00:00:00+05:30,891429.7625980201
2025-11-16 00:00:00+05:30,891429.7625980201
2025-11-17 00:00:00+05:30,888223.8571040202
2025-11-18 00:00:00+05:30,888638.0779160203
2025-11-19 00:00:00+05:30,892009.2106740205
2025-11-20 00:00:00+05:30,891207.0298460206
2025-11-21 00:00:00+05:30,889612.5940240206
2025-11-22 00:00:00+05:30,889612.5940240206
2025-11-23 00:00:00+05:30,889612.5940240206
2025-11-24 00:00:00+05:30,892816.221180021
2025-11-25 00:00:00+05:30,891745.201020021
2025-11-26 00:00:00+05:30,891063.189160021
2025-11-27 00:00:00+05:30,893015.101080021
2025-11-28 00:00:00+05:30,894281.643526021
2025-11-29 00:00:00+05:30,894281.643526021
2025-11-30 00:00:00+05:30,894281.643526021
2025-12-01 00:00:00+05:30,890838.4997680212
2025-12-02 00:00:00+05:30,891084.3610480212
2025-12-03 00:00:00+05:30,890056.3040880213
2025-12-04 00:00:00+05:30,889613.5881620212
2025-12-05 00:00:00+05:30,889850.5222220212
2025-12-06 00:00:00+05:30,889850.5222220212
2025-12-07 00:00:00+05:30,889850.5222220212
2025-12-08 00:00:00+05:30,890621.9619880214
2025-12-09 00:00:00+05:30,886680.7145120217
2025-12-10 00:00:00+05:30,888022.9324720218
2025-12-11 00:00:00+05:30,885455.1051420217
2025-12-12 00:00:00+05:30,882897.5425940218
2025-12-13 00:00:00+05:30,882897.5425940218
2025-12-14 00:00:00+05:30,882897.5425940218
2025-12-15 00:00:00+05:30,882843.7638840218
2025-12-16 00:00:00+05:30,885566.1279060218
2025-12-17 00:00:00+05:30,882164.5647280219
2025-12-18 00:00:00+05:30,878777.258288022
2025-12-19 00:00:00+05:30,875351.3469680222
2025-12-20 00:00:00+05:30,875351.3469680222
2025-12-21 00:00:00+05:30,875351.3469680222
2025-12-22 00:00:00+05:30,872373.834276022
2025-12-23 00:00:00+05:30,873277.666950022
2025-12-24 00:00:00+05:30,871760.4127600221
2025-12-25 00:00:00+05:30,871760.4127600221
2025-12-26 00:00:00+05:30,870246.3746700222
2025-12-27 00:00:00+05:30,870246.3746700222
2025-12-28 00:00:00+05:30,870246.3746700222
2025-12-29 00:00:00+05:30,869690.5578900222
2025-12-30 00:00:00+05:30,869909.2461300222
2025-12-31 00:00:00+05:30,872591.8799340222
2026-01-01 00:00:00+05:30,873702.5895860222
2026-01-02 00:00:00+05:30,874103.1376560222
2026-01-03 00:00:00+05:30,874103.1376560222
2026-01-04 00:00:00+05:30,874103.1376560222
2026-01-05 00:00:00+05:30,875570.4062280223
2026-01-06 00:00:00+05:30,876758.1081780223
2026-01-07 00:00:00+05:30,880189.9608300223
2026-01-08 00:00:00+05:30,876111.3628320225
2026-01-09 00:00:00+05:30,873518.2249520225
2026-01-10 00:00:00+05:30,873518.2249520225
2026-01-11 00:00:00+05:30,873518.2249520225
2026-01-12 00:00:00+05:30,873783.4289760225
2026-01-13 00:00:00+05:30,873783.4289760225
2026-01-14 00:00:00+05:30,872265.9188320226
2026-01-15 00:00:00+05:30,872265.9188320226
2026-01-16 00:00:00+05:30,872265.9188320226
2026-01-17 00:00:00+05:30,872265.9188320226
2026-01-18 00:00:00+05:30,872265.9188320226
2026-01-19 00:00:00+05:30,871010.2183720226
2026-01-20 00:00:00+05:30,866345.4088020227
2026-01-21 00:00:00+05:30,870371.3940680226
2026-01-22 00:00:00+05:30,869983.6584300228
2026-01-23 00:00:00+05:30,863669.0364760229
2026-01-24 00:00:00+05:30,863669.0364760229
2026-01-25 00:00:00+05:30,863669.0364760229
2026-01-26 00:00:00+05:30,863669.0364760229
2026-01-27 00:00:00+05:30,863724.6696660229
2026-01-28 00:00:00+05:30,859922.4689120232
2026-01-29 00:00:00+05:30,861612.1327420232
2026-01-30 00:00:00+05:30,860847.6402200232
2026-01-31 00:00:00+05:30,860847.6402200232
2026-02-01 00:00:00+05:30,854890.5650920226
2026-02-02 00:00:00+05:30,858244.9676140224
2026-02-03 00:00:00+05:30,864680.5541700228
2026-02-04 00:00:00+05:30,861375.0735060228
2026-02-05 00:00:00+05:30,858461.6643640229
2026-02-06 00:00:00+05:30,858433.6688800227
2026-02-07 00:00:00+05:30,858433.6688800227
2026-02-08 00:00:00+05:30,858433.6688800227
2026-02-09 00:00:00+05:30,861699.243510023
2026-02-10 00:00:00+05:30,861721.767546023
2026-02-11 00:00:00+05:30,862398.214196023
2026-02-12 00:00:00+05:30,863616.957596023
2026-02-13 00:00:00+05:30,857615.5189960233
2026-02-14 00:00:00+05:30,857615.5189960233
2026-02-15 00:00:00+05:30,857615.5189960233
2026-02-16 00:00:00+05:30,857585.4176240233
2026-02-17 00:00:00+05:30,860787.8620500234
2026-02-18 00:00:00+05:30,859253.6747500234
2026-02-19 00:00:00+05:30,856335.5554840235
2026-02-20 00:00:00+05:30,852116.9803340237
2026-02-21 00:00:00+05:30,852116.9803340237
2026-02-22 00:00:00+05:30,852116.9803340237
2026-02-23 00:00:00+05:30,852188.8274740238
2026-02-24 00:00:00+05:30,851201.8994740237
2026-02-25 00:00:00+05:30,851148.1562640236
2026-02-26 00:00:00+05:30,852573.9028460236
2026-02-27 00:00:00+05:30,853225.8890060234
2026-02-28 00:00:00+05:30,853225.8890060234
2026-03-01 00:00:00+05:30,853225.8890060234
